Product_ID,Product_Name,Customer_ID,Customer_Name,Customer_Age,Gender,Country,Quantity,Total_Purchase_Amount,Profit_or_Loss,Date_of_Purchase,Mode_of_Purchase,Ratings,Product_Type,Month_of_Purchase,Year_of_Purchase
YNFB2FMW,Crop Top,9007814,Aarav Taylor,41,Male,UK,3,1549.02,-96.26,27-05-2023,Online,1.7,Tops,May,2023
BXPK0T7W,Skirt,2902648,Lucas Kumar,30,Male,Argentina,5,2782.86,906.42,08-05-2018,In-Person,4.9,Bottoms,May,2018
YTT8MM3Z,Blazer,1876426,Lucas Kumar,52,Other,UAE,4,2703.5,871.66,28-11-2023,In-Person,8.4,Dresses,November,2023
CKWE1BMM,Shorts,2758797,Mia Johnson,48,Female,Germany,5,4097.69,-315.97,06-07-2022,In-Person,1.5,Bottoms,July,2022
LQ0UFHQG,Blazer,7183386,Aarav Anderson,15,Other,Argentina,1,241.56,682.07,03-03-2018,Online,8.6,Tops,March,2018
7IA5XZL2,Hoodie,7482112,Noah Smith,24,Other,Sweden,1,213.62,894.71,05-01-2025,In-Person,2.1,Tops,January,2025
CL20UHPH,Kurti,5185988,Olivia Sharma,22,Other,Sweden,1,2024.61,1642.12,18-03-2024,Online,3.2,Dresses,March,2024
MY0T92GY,Tracksuit,4913814,Amelia Wilson,27,Male,Others,2,4560.09,-379.76,10-12-2023,In-Person,4.2,Tops,December,2023
02ZKW3HF,Overcoat,9412319,Ethan Anderson,57,Other,Argentina,2,3802.23,150.19,12-12-2021,Online,8.6,Tops,December,2021
4RFY2MFI,Crop Top,118809,Sophia Lee,63,Other,Germany,5,3870.79,1858.24,23-10-2022,In-Person,6.0,Tops,October,2022
1DE2C1SZ,Skirt,4914352,Aarav Wilson,60,Male,USA,4,3326.31,1879.58,03-09-2021,In-Person,1.5,Bottoms,September,2021
DSXFT9DB,Trousers,5892665,Emma Sharma,34,Other,Denmark,1,777.03,1157.58,12-02-2023,In-Person,2.0,Bottoms,February,2023
3GOG0J31,Hoodie,2781727,Noah Anderson,51,Male,Germany,1,4118.96,1265.89,19-03-2018,Online,5.3,Others,March,2018
2ZZUE74G,Tank Top,7398908,Olivia Lee,51,Other,Brazil,5,1716.6,-373.53,12-06-2025,In-Person,7.6,Tops,June,2025
72RI8RUM,Chinos,8478249,Sophia Anderson,48,Other,Denmark,2,4759.57,881.36,24-05-2020,Online,7.3,Bottoms,May,2020
8FDBWQR4,Shirt,1970132,Noah Wilson,37,Male,Spain,1,4177.84,1291.7,12-02-2021,In-Person,4.1,Tops,February,2021
RFNHLWVY,Jeans,8858382,Noah Taylor,29,Female,Australia,3,1109.07,781.0,06-08-2023,Online,8.5,Bottoms,February,2025
AECMMJMF,Leggings,2651876,Emma Wilson,22,Female,Italy,5,824.1,744.08,03-09-2020,Online,1.6,Bottoms,September,2020
OP69BRBT,Tank Top,4595854,Lucas Smith,54,Other,Denmark,5,2646.83,390.95,09-07-2021,Online,3.5,Tops,July,2021
R38KCSYH,Shirt,5932295,Liam Johnson,41,Male,India,1,613.07,540.67,02-07-2019,Online,4.6,Tops,July,2019
4ALXXYVM,Trousers,3345002,Sophia Lee,64,Other,China,1,2933.1,-79.6,21-01-2018,In-Person,4.4,Bottoms,January,2018
F8208DY2,Kurti,61237,Liam Patel,43,Female,Norway,4,3373.99,-179.1,09-03-2025,In-Person,5.5,Dresses,March,2025
BP4CFV48,Sweater,8576139,Liam Patel,34,Male,Denmark,1,1244.73,6.62,04-02-2020,Online,7.8,Tops,February,2020
OPW39LC8,Skirt,1883619,Liam Brown,54,Other,Switzerland,2,2927.91,1891.03,19-08-2020,Online,8.2,Bottoms,August,2020
94UKKYNJ,Blazer,7482852,Mia Wilson,40,Male,USA,5,2563.5,705.45,26-04-2018,Online,7.1,Tops,April,2018
78TMCWI0,Hoodie,9242650,Ethan Sharma,28,Male,UAE,5,2646.83,1866.93,27-08-2023,Online,8.1,Tops,January,2023
Y5NKZA1J,Saree,4214859,Lucas Smith,63,Female,Norway,1,4812.75,1893.03,04-08-2021,In-Person,1.1,Tops,January,2024
8ARY98VV,Overcoat,2063231,Emma Sharma,20,Male,UAE,3,1514.6,220.28,22-05-2020,Online,7.9,Tops,May,2020
XFBZ7PPT,Kurti,8334468,Emma Taylor,61,Other,Brazil,5,2522.6,38.36,22-01-2025,In-Person,8.4,Dresses,January,2025
J4YGK592,Skirt,3202459,Noah Brown,31,Male,Mexico,5,2148.29,1162.98,15-12-2025,In-Person,6.2,Bottoms,December,2025
P10G8DFY,Hoodie,2509443,Sophia Wilson,33,Other,Russia,5,2711.91,-363.58,11-07-2023,In-Person,5.2,Tops,November,2025
4QFVGZN1,Hoodie,2646601,Lucas Patel,65,Other,France,2,902.54,456.12,06-11-2023,In-Person,2.5,Tops,November,2023
2HKTP61N,Jeans,5452046,Isabella Taylor,25,Male,India,5,1978.96,1149.05,13-06-2018,In-Person,7.7,Bottoms,June,2020
U0CH481Q,Hoodie,4927632,Isabella Smith,31,Male,Switzerland,5,911.03,1227.73,03-11-2021,Online,8.9,Tops,November,2021
J9UQGRW3,Skirt,3565329,Sophia Sharma,59,Other,France,3,820.83,56.42,13-09-2023,Online,9.6,Bottoms,September,2023
M9MSJKWL,Shorts,8407567,Olivia Patel,42,Male,Sweden,1,2753.73,1563.1,05-08-2019,In-Person,3.9,Bottoms,December,2019
K1HU53JT,Gown,9570047,Ethan Anderson,30,Male,Japan,2,2625.73,769.77,01-04-2021,Online,4.2,Dresses,April,2021
D0V656UD,Shorts,4246324,Noah Taylor,45,Female,Japan,4,256.77,1126.88,05-10-2024,Online,3.2,Bottoms,October,2022
3GPLQM0X,Tracksuit,5818962,Isabella Sharma,20,Male,Norway,4,4759.4,1373.24,25-06-2022,Online,9.2,Bottoms,June,2022
BV7BSVZS,T-shirt,8131370,Noah Brown,54,Other,Argentina,3,4888.08,-371.52,09-08-2025,Online,4.4,Tops,August,2025
R3LA1DXB,Tracksuit,8644699,Noah Lee,42,Other,Mexico,5,1472.72,830.79,20-01-2018,Online,4.4,Bottoms,January,2023
N8GIPCHE,Shirt,6450598,Ethan Patel,64,Male,Norway,2,877.56,-466.67,01-01-2021,Online,2.4,Tops,January,2021
GXHXU1X9,Sweater,3392020,Sophia Kumar,43,Female,Switzerland,3,4891.36,420.07,01-03-2022,In-Person,1.8,Tops,March,2022
VWXS83LL,Saree,4714324,Aarav Sharma,43,Unknown,China,4,4229.28,1791.89,09-12-2022,Online,6.2,Dresses,December,2019
TETDV1N9,Chinos,8276496,Mia Wilson,39,Female,Singapore,5,807.72,-253.96,22-03-2019,In-Person,5.4,Bottoms,March,2019
27WJ8WEG,Overcoat,8204682,Olivia Wilson,54,Male,Singapore,1,2612.51,494.51,21-09-2025,Online,9.5,Tops,January,2024
ZT5PLRTF,Crop Top,338813,Liam Taylor,65,Other,USA,1,2308.36,-212.11,20-10-2023,Online,4.0,Tops,September,2023
BO5N99AA,Skirt,5298744,Ethan Lee,22,Other,Germany,2,2130.71,-203.64,04-01-2018,In-Person,9.0,Bottoms,January,2018
JNNBM1RD,Tank Top,2268262,Sophia Taylor,19,Male,Brazil,4,2866.5,179.72,26-08-2018,Online,9.6,Tops,August,2018
RCIEBSE7,Tank Top,5643908,Ethan Lee,60,Female,Russia,5,1215.38,1212.32,23-12-2025,Online,6.2,Tops,December,2025
IYXH7AC2,Overcoat,1031891,Olivia Kumar,24,Male,USA,1,1906.03,1179.92,15-11-2018,Online,3.2,Bottoms,November,2018
J6KOP1BN,Chinos,193418,Isabella Wilson,65,Female,Denmark,3,451.47,1600.78,23-11-2021,Online,10.0,Bottoms,November,2021
Y1D34LF6,T-shirt,2841856,Ethan Sharma,29,Female,India,3,1255.48,178.76,08-11-2021,In-Person,6.4,Tops,November,2021
HXP5S6ZO,Sweater,9086048,Emma Brown,26,Male,UAE,3,3634.2,1835.55,16-07-2021,In-Person,6.4,Tops,July,2021
NTMY3LNL,Chinos,7500412,Mia Patel,47,Male,Germany,5,2400.17,-186.32,16-12-2018,Unknown,5.5,Bottoms,January,2018
M8M1MICU,Skirt,3790386,Mia Taylor,37,Other,Others,2,2928.97,393.39,04-01-2021,Online,3.8,Bottoms,January,2021
1A92WXUT,Blazer,312958,Liam Sharma,43,Male,UAE,2,4644.45,574.61,03-02-2025,In-Person,6.4,Tops,February,2025
SCNEXZRU,Gown,181619,Mia Smith,36,Female,South Africa,3,4442.92,1262.64,21-09-2025,Online,6.1,Dresses,September,2025
ULGJFGH6,Jeans,7183964,Noah Patel,24,Male,Singapore,4,1074.65,755.28,06-05-2024,Online,8.7,Bottoms,May,2024
DGXWUEHK,Overcoat,2519084,Aarav Brown,37,Female,South Africa,1,1617.38,-324.7,13-12-2025,In-Person,5.5,Tops,December,2025
HL43E6QX,Shirt,4385219,Aarav Brown,25,Female,Japan,1,2557.34,139.9,26-02-2020,Online,8.2,Tops,February,2020
0ZJYHQF4,T-shirt,6482437,Amelia Lee,47,Other,Spain,4,3052.54,-100.82,14-12-2018,Online,2.7,Tops,December,2018
ALKOF19D,Jacket,9469137,Sophia Anderson,23,Female,South Africa,1,3102.31,1110.96,24-11-2024,Online,1.6,Tops,November,2024
B0N366UB,Chinos,2694638,Sophia Smith,43,Male,UAE,2,2354.84,1357.27,08-09-2024,In-Person,6.7,Bottoms,September,2024
X6G02764,Shorts,1828898,Aarav Johnson,18,Other,France,5,313.81,529.11,16-12-2019,Online,2.3,Bottoms,December,2019
ZBC4TZWG,Trousers,9266011,Olivia Lee,28,Male,Japan,4,2606.4,1504.75,24-05-2018,Online,8.6,Bottoms,May,2018
MOB483GK,Leggings,3771887,Amelia Johnson,27,Female,Denmark,2,1646.92,1583.41,09-04-2018,Online,2.0,Bottoms,April,2018
3RTNLC1L,Floral Dress,7815531,Isabella Patel,29,Other,Russia,4,1453.26,312.97,09-04-2022,In-Person,4.4,Dresses,April,2022
9YY0ZN9B,Chinos,8933384,Mia Lee,63,Female,Japan,3,2982.39,1818.73,05-03-2020,In-Person,1.9,Bottoms,March,2020
MY9TFFCO,Leggings,7965871,Isabella Sharma,20,Other,South Africa,3,3872.13,1077.61,01-02-2021,In-Person,8.5,Bottoms,February,2021
94YVYYEB,Crop Top,4550651,Amelia Kumar,15,Female,Germany,3,1909.33,1337.2,06-01-2018,In-Person,3.5,Tops,October,2018
QJS9XT9N,Leggings,7749171,Ethan Patel,23,Female,Brazil,4,4980.98,1323.56,05-03-2024,In-Person,3.5,Bottoms,March,2024
ZQNRE4HJ,T-shirt,9745207,Noah Sharma,47,Female,India,1,740.94,-71.75,27-02-2022,Online,8.4,Tops,February,2022
MAJXJLSF,Sweater,3637260,Ethan Lee,56,Other,Norway,4,540.11,744.08,06-04-2020,In-Person,1.6,Bottoms,April,2020
2O6P9D7N,Overcoat,6699482,Amelia Lee,44,Male,Brazil,5,2003.5,1353.93,19-04-2023,Online,3.8,Tops,April,2023
DGHXM8GL,Shorts,8647151,Sophia Lee,51,Female,UK,4,2938.01,-317.83,20-08-2020,Online,1.5,Bottoms,August,2020
IO1WNION,Jeans,8495776,Sophia Anderson,38,Female,Australia,4,3825.24,-306.61,09-10-2022,In-Person,7.9,Bottoms,October,2022
JECVUCCR,Chinos,7406668,Isabella Anderson,28,Male,France,5,309.85,1763.89,19-02-2022,Online,9.1,Bottoms,February,2022
PIXYH322,Others,3519536,Liam Brown,48,Male,South Africa,1,2353.02,1834.25,03-12-2018,In-Person,1.6,Tops,December,2018
LMEVAQK9,Skirt,4059484,Noah Wilson,47,Male,Argentina,4,1527.93,751.61,05-01-2024,Online,8.5,Bottoms,January,2024
4ZG1TSVN,Chinos,9844023,Ethan Kumar,47,Other,Brazil,1,4316.61,810.73,01-10-2020,In-Person,1.0,Bottoms,October,2020
MIPL4ZNL,T-shirt,4520287,Mia Smith,53,Other,Argentina,3,689.11,1482.64,19-08-2022,Online,8.9,Tops,August,2022
TX5KTW9M,Leggings,4948725,Lucas Patel,34,Other,Canada,3,783.55,393.51,06-01-2024,In-Person,3.6,Others,January,2024
1KGO6MWG,Kurti,9082871,Amelia Sharma,28,Male,Spain,1,848.52,992.1,09-12-2023,In-Person,6.9,Dresses,December,2023
8JDMWK1E,Shorts,7238185,Isabella Johnson,39,Female,Canada,3,1104.24,577.01,04-04-2020,Online,3.8,Bottoms,April,2020
MYXE787J,Jacket,3349362,Aarav Anderson,25,Male,UAE,1,4293.71,1994.73,12-08-2022,Online,5.9,Tops,August,2022
069MZTFO,Gown,1624903,Sophia Taylor,30,Other,Sweden,3,4921.3,1630.78,08-06-2019,In-Person,2.0,Dresses,June,2019
QJ7C19M2,Sweater,9027443,Aarav Sharma,38,Female,France,1,2371.45,900.93,16-01-2024,Online,2.3,Tops,January,2024
6JLKRM21,Saree,6097373,Sophia Lee,51,Female,Denmark,3,4750.71,887.2,25-06-2020,In-Person,6.3,Dresses,June,2020
CCD5F31H,Trousers,3010890,Aarav Brown,54,Other,Sweden,1,971.76,1032.52,19-05-2024,In-Person,7.6,Bottoms,May,2024
93YY0PWL,Blazer,1523516,Sophia Lee,37,Female,India,5,4010.23,1478.38,04-06-2020,Unknown,3.6,Tops,June,2020
EU83NAW8,Overcoat,5988740,Olivia Wilson,43,Other,Mexico,1,3365.24,1748.85,12-07-2018,Online,5.4,Tops,July,2018
2C7OPBAK,Blazer,5385315,Emma Sharma,16,Female,Sweden,2,620.0,1845.71,18-12-2023,In-Person,1.4,Tops,Unknown,2023
AOAHWFNO,Floral Dress,5110555,Lucas Smith,44,Other,Germany,4,1133.25,1723.34,04-08-2022,Online,1.0,Dresses,August,2022
MPPWDOFK,Chinos,9128746,Mia Wilson,43,Female,Brazil,1,928.92,1061.92,07-07-2024,In-Person,8.8,Bottoms,July,2024
5ZE6X7C6,T-shirt,6018099,Mia Kumar,63,Female,Mexico,2,2482.43,-30.4,25-07-2025,Online,3.1,Tops,July,2025
HAZEHXH9,Saree,3299280,Sophia Wilson,55,Male,Spain,2,1875.2,39.78,24-12-2025,In-Person,5.7,Dresses,December,2025
K33TGBPU,Tank Top,9223893,Emma Brown,53,Male,Spain,4,4121.61,1717.67,13-09-2020,In-Person,4.5,Tops,September,2020
J4RPZJYE,Shorts,5997229,Ethan Sharma,51,Male,Brazil,4,4192.03,1804.5,10-12-2018,Online,8.8,Bottoms,December,2018
W37QQFOB,Trousers,9671191,Ethan Sharma,43,Female,Norway,5,2749.64,125.39,18-05-2024,In-Person,4.7,Bottoms,May,2024
6752V5MX,Others,3296727,Aarav Johnson,27,Other,Brazil,4,840.84,-163.52,20-12-2022,Online,1.1,Bottoms,December,2022
DQUTB3KZ,Chinos,5124220,Mia Smith,51,Male,France,4,316.82,1552.15,06-02-2025,Online,6.4,Bottoms,February,2025
CNESXY2Y,Kurti,3235378,Ethan Lee,36,Female,Germany,4,2402.72,-113.36,02-08-2018,Online,5.9,Dresses,August,2018
1YVMZK93,Chinos,9666730,Liam Kumar,48,Male,Switzerland,4,4243.44,1318.76,03-03-2025,In-Person,7.4,Bottoms,March,2025
VHWUUWEQ,T-shirt,4836831,Aarav Anderson,42,Other,Norway,5,2840.68,1627.05,13-08-2020,Online,2.9,Tops,August,2020
A0AJMRZ2,Sweater,1350517,Noah Anderson,25,Other,Sweden,1,4579.62,223.21,06-02-2024,In-Person,8.1,Tops,February,2024
BW4RJBAM,Skirt,2279672,Sophia Patel,29,Female,USA,5,465.96,480.04,28-02-2021,In-Person,9.8,Bottoms,February,2024
D9GJPCOV,Floral Dress,5089877,Aarav Patel,24,Male,USA,2,2428.58,1212.32,12-11-2023,Online,9.0,Dresses,November,2023
6ICHJZQ7,Skirt,3868893,Olivia Anderson,23,Female,Russia,5,1974.17,-378.9,05-07-2022,Online,8.2,Bottoms,July,2022
PCX5JAN5,Skirt,5312760,Amelia Wilson,46,Female,Japan,5,4359.89,502.15,15-08-2024,Online,9.7,Bottoms,August,2024
CGXG9679,Kurti,3910235,Emma Kumar,41,Female,Mexico,4,489.24,992.95,02-11-2024,In-Person,3.9,Dresses,November,2024
KRGW97S2,Jacket,7255007,Lucas Wilson,20,Other,USA,1,4684.15,791.88,22-05-2023,Online,2.6,Tops,November,2023
0LO2N8AW,Skirt,4517949,Sophia Lee,49,Female,Japan,4,2966.82,1842.63,16-03-2024,In-Person,6.6,Bottoms,Unknown,2024
0AUVJ7I3,Crop Top,2923994,Sophia Johnson,38,Other,Germany,3,347.24,817.34,27-04-2019,Online,3.1,Tops,April,2019
47LHAOZV,Chinos,3191858,Isabella Sharma,16,Male,Sweden,3,3433.52,1985.06,02-05-2023,In-Person,5.2,Bottoms,May,2023
SCG28BRQ,Tracksuit,9983863,Emma Wilson,29,Female,Germany,3,3727.51,-78.84,02-02-2024,In-Person,6.4,Bottoms,February,2024
PT8P53ZV,Hoodie,3585593,Sophia Johnson,40,Other,UAE,3,1171.77,1555.79,01-03-2018,Online,4.9,Tops,March,2018
GX51C6ZW,Shirt,5666935,Sophia Lee,53,Male,Denmark,5,562.45,1258.07,12-09-2025,Online,8.8,Tops,September,2025
57SRYN2R,Blazer,1743712,Sophia Lee,22,Male,Denmark,2,3518.13,374.48,26-07-2018,In-Person,9.5,Tops,July,2018
B04QP15T,Overcoat,2104110,Amelia Smith,19,Other,Germany,5,4777.12,1546.8,22-08-2020,In-Person,9.4,Tops,August,2020
X8ZH98EU,Jeans,4525209,Aarav Taylor,46,Other,USA,3,1994.48,1754.0,10-02-2020,In-Person,1.2,Bottoms,February,2020
8AUTN6RB,Kurti,1543505,Aarav Sharma,47,Other,Spain,2,2255.47,480.09,09-11-2025,In-Person,2.2,Dresses,November,2025
N9HY9PPZ,Overcoat,9769073,Mia Taylor,23,Other,Mexico,1,1708.48,-41.85,14-10-2020,Online,8.1,Tops,October,2020
34UHCGQE,Crop Top,5181855,Lucas Smith,42,Other,UK,1,4185.0,1655.75,28-12-2023,In-Person,1.5,Tops,December,2023
SQQ8F70A,Overcoat,4397493,Isabella Wilson,52,Female,India,3,1840.69,395.13,19-03-2020,Online,9.2,Tops,March,2020
ZAKJKMJ9,Floral Dress,9004907,Sophia Brown,29,Male,Australia,1,1553.05,-271.28,09-03-2021,Online,2.3,Dresses,March,2021
97TWTRZ1,T-shirt,8279430,Unknown,37,Male,Japan,2,4856.93,477.5,20-03-2024,Online,1.3,Tops,March,2024
5LB574LX,Chinos,6900838,Mia Sharma,52,Female,UK,2,1026.62,1508.06,03-10-2020,In-Person,1.6,Bottoms,October,2018
47LHAOZV,Jacket,5671689,Noah Anderson,29,Other,UAE,2,1799.72,1606.13,28-06-2018,In-Person,2.1,Tops,June,2018
IDHJEFSY,Chinos,8203983,Aarav Smith,26,Male,Denmark,5,3427.14,1722.02,01-08-2023,In-Person,3.0,Bottoms,October,2020
DXR421OT,Gown,4265678,Emma Sharma,30,Female,Sweden,1,3737.23,1856.72,02-01-2019,In-Person,8.3,Dresses,January,2019
X8RQ05XB,Tracksuit,1119180,Mia Kumar,46,Female,USA,2,3469.59,1710.58,21-03-2019,In-Person,5.1,Bottoms,March,2019
8JIK8K37,Overcoat,9202901,Ethan Patel,41,Other,Canada,3,1104.49,-145.85,02-01-2021,In-Person,2.7,Tops,January,2021
MASLVBQB,Trousers,2988751,Ethan Smith,40,Female,Canada,3,2786.66,1782.74,27-11-2024,Online,5.1,Bottoms,November,2024
P4SR95R4,Kurti,6166931,Noah Kumar,56,Other,Germany,1,414.56,-208.69,11-04-2019,In-Person,4.5,Dresses,April,2019
217RAL3M,Jeans,8245619,Amelia Taylor,49,Female,Germany,4,3246.43,-440.9,06-12-2024,In-Person,1.1,Bottoms,December,2024
NT744WMZ,Jeans,3929574,Unknown,33,Other,Germany,4,3295.33,1357.03,28-09-2021,Online,9.3,Bottoms,September,2021
9KD2LMPF,Gown,1961770,Amelia Smith,53,Male,Norway,3,1527.07,1092.93,09-02-2023,Online,1.6,Dresses,February,2023
D6G0MKCB,Crop Top,6350155,Mia Wilson,24,Female,Canada,5,1434.01,414.25,20-04-2025,In-Person,7.7,Tops,April,2025
KBR7Y7H8,Skirt,5325961,Isabella Smith,35,Other,Netherlands,2,1295.84,427.47,08-03-2022,In-Person,2.4,Bottoms,March,2022
OIXF8PPY,Crop Top,1759577,Ethan Brown,55,Male,Japan,4,2346.48,319.56,22-10-2019,In-Person,8.2,Tops,February,2019
343VU0KH,Shirt,3343259,Isabella Sharma,25,Other,Argentina,4,985.19,1203.12,07-06-2018,Online,8.8,Tops,June,2018
XDRY4RVU,Crop Top,8919075,Noah Brown,32,Male,Canada,5,4050.48,1953.36,23-08-2019,Online,8.3,Tops,August,2019
7S64YKFE,Saree,1633610,Isabella Lee,39,Other,Switzerland,2,4170.61,509.01,24-08-2023,Online,2.7,Dresses,August,2023
EXU2SWFC,Trousers,6869349,Emma Johnson,31,Female,Singapore,5,3474.34,1787.62,06-08-2021,In-Person,4.4,Bottoms,August,2021
85JNSSXQ,Leggings,8195707,Emma Lee,34,Male,Australia,5,3642.93,190.97,23-05-2025,In-Person,6.1,Bottoms,May,2025
0UHCK1W4,Shirt,3718005,Noah Lee,50,Female,Mexico,2,1896.42,815.28,18-06-2020,Unknown,2.0,Others,June,2020
UIGGGRIM,Shorts,8706351,Lucas Lee,51,Male,Sweden,5,3243.81,140.84,26-08-2024,In-Person,1.1,Bottoms,August,2024
Q0IM6TDX,Tracksuit,8067179,Ethan Kumar,27,Other,China,2,4671.05,64.26,05-05-2022,Online,4.2,Bottoms,May,2022
GDEPHC92,Overcoat,2940095,Amelia Sharma,65,Female,France,2,276.83,-303.03,19-09-2021,Unknown,9.2,Others,September,2021
36RMHJGX,Chinos,9958097,Liam Smith,38,Male,Russia,4,1416.29,-362.55,19-11-2021,Online,2.0,Bottoms,November,2021
2ZL7C12F,Tracksuit,5249240,Emma Sharma,44,Other,Norway,2,4708.03,233.68,09-09-2024,In-Person,7.2,Bottoms,September,2024
8WR756XB,Kurti,5417298,Lucas Sharma,40,Female,USA,2,2611.64,264.87,26-08-2019,Online,7.3,Dresses,October,2019
24G6PDRO,Shorts,2207960,Isabella Brown,27,Male,France,4,3901.02,-114.82,14-10-2024,Online,3.3,Bottoms,October,2024
H7OTJ99X,Trousers,1871140,Emma Johnson,41,Male,Sweden,2,4072.73,394.65,05-10-2024,Online,5.1,Bottoms,October,2024
SZBQTQ2Q,Tracksuit,2656619,Amelia Wilson,32,Female,Denmark,1,1515.12,-438.51,10-09-2024,Online,8.1,Dresses,September,2024
7DLEBTG0,Sweater,3503877,Mia Anderson,35,Other,UK,5,4008.9,1381.12,12-10-2019,Online,1.5,Tops,October,2019
R59GXP4V,Overcoat,7037867,Mia Johnson,24,Female,Canada,2,2819.62,1475.0,18-02-2023,Online,5.1,Tops,February,2023
TSZ0QSAS,Hoodie,5080747,Isabella Johnson,59,Female,Italy,4,3108.36,834.31,26-12-2023,Online,7.3,Tops,April,2022
6O065JS6,Blazer,7035620,Aarav Lee,24,Female,India,5,3941.82,1232.84,10-02-2023,Online,1.9,Tops,February,2023
JECUNTUG,Chinos,3218977,Sophia Smith,63,Female,France,5,4942.62,309.66,12-01-2018,Online,3.5,Bottoms,January,2018
XRBV4QUW,Floral Dress,4073433,Isabella Lee,22,Other,UK,5,3984.72,199.05,14-08-2018,In-Person,5.2,Dresses,August,2018
6JSN4GXN,Kurti,4227930,Mia Taylor,30,Female,Germany,5,2380.41,237.71,01-04-2025,Online,10.0,Dresses,April,2025
LRS5EJ4X,T-shirt,9001030,Ethan Anderson,17,Female,Australia,4,3896.04,500.2,01-08-2019,In-Person,2.4,Tops,August,2018
I0QZYBT1,Hoodie,497111,Lucas Kumar,22,Other,China,5,764.91,-251.97,21-06-2019,Online,9.9,Tops,June,2019
ZV7J0YER,T-shirt,8693596,Aarav Patel,40,Male,Japan,5,4425.8,117.42,06-10-2021,In-Person,9.6,Tops,May,2021
9ZVFNH49,Jeans,458468,Mia Kumar,27,Male,UK,2,2605.75,234.07,26-05-2025,Online,2.1,Bottoms,April,2025
ET8JMMOP,Chinos,4566037,Isabella Wilson,52,Female,Mexico,1,292.64,999.46,06-05-2019,Online,3.7,Bottoms,May,2019
3AUMHLGL,Tank Top,4720976,Isabella Kumar,35,Female,Mexico,5,2735.2,1013.94,21-10-2020,In-Person,3.4,Tops,October,2020
F3T5TW3S,Gown,2357542,Liam Sharma,40,Other,Netherlands,2,1259.23,1600.12,26-04-2018,Online,8.5,Dresses,March,2020
FCIIWC2L,Skirt,3972114,Mia Kumar,61,Other,Brazil,4,4695.18,606.7,08-09-2023,Online,7.1,Bottoms,September,2023
X1V7FWOL,Saree,1325479,Olivia Sharma,58,Male,South Africa,4,1815.35,1843.74,27-10-2024,Online,3.4,Dresses,October,2024
MUWUHZ88,Chinos,3465885,Ethan Kumar,44,Other,Denmark,2,3409.93,248.48,15-10-2021,Online,1.5,Bottoms,October,2021
Q6D4O0JQ,Trousers,8047667,Mia Johnson,58,Male,Italy,1,2702.71,1505.54,28-12-2018,Online,6.9,Bottoms,December,2018
GLHNCEFE,T-shirt,9659885,Lucas Wilson,43,Other,Sweden,5,1937.8,-119.08,12-04-2021,In-Person,5.0,Tops,April,2021
2PRJF2JH,Skirt,4756167,Lucas Johnson,36,Other,China,2,3099.03,389.24,01-03-2018,Online,8.0,Bottoms,March,2018
0R880XU3,Jacket,2167363,Olivia Kumar,57,Male,Singapore,5,2910.44,327.41,24-10-2019,Online,1.9,Tops,October,2024
Y4MR7V79,Hoodie,5721131,Emma Patel,16,Male,Brazil,4,4804.96,1257.54,23-07-2018,In-Person,3.7,Tops,July,2018
OCSE3OWZ,Shorts,4300617,Ethan Kumar,40,Female,Japan,3,978.19,146.78,08-04-2025,Online,8.7,Bottoms,April,2025
WAS5NK30,T-shirt,2008282,Olivia Johnson,34,Other,UAE,1,1681.83,1512.97,01-06-2024,Online,1.6,Tops,June,2024
YT6ELHAR,Tank Top,8172179,Amelia Sharma,34,Other,Denmark,5,1338.11,1406.25,18-03-2018,Online,2.7,Tops,March,2018
34BS7OM5,Blazer,5368440,Emma Wilson,48,Female,Norway,1,2690.23,400.09,17-12-2023,Unknown,5.5,Tops,December,2023
FM2G54EE,Tank Top,6238849,Isabella Smith,44,Male,Australia,1,827.49,1764.98,01-11-2025,In-Person,4.7,Tops,November,2025
XBB1XCTG,Blazer,5583319,Lucas Anderson,40,Other,Brazil,4,2041.36,-369.42,26-08-2025,Online,8.0,Tops,August,2025
F29QP8PZ,T-shirt,3484819,Lucas Johnson,16,Other,Brazil,3,2646.65,-368.94,03-06-2018,In-Person,8.0,Tops,June,2018
JX2A4WNB,Kurti,1239450,Olivia Johnson,21,Male,Denmark,3,1047.16,652.13,13-02-2025,In-Person,8.5,Dresses,February,2025
FOZ5S0ZB,Chinos,8053927,Sophia Kumar,38,Other,Switzerland,2,1589.27,1127.8,06-11-2019,In-Person,3.2,Bottoms,November,2019
0792KDGH,Floral Dress,1084788,Lucas Patel,31,Male,South Africa,1,4634.54,1322.81,09-04-2024,In-Person,9.6,Dresses,April,2024
O76WMTEC,Crop Top,4359396,Aarav Sharma,34,Other,UK,2,3823.16,189.38,12-11-2024,Online,5.2,Tops,November,2024
95WUE3CC,T-shirt,406563,Mia Sharma,59,Female,Italy,3,364.33,418.35,25-04-2021,Online,5.3,Tops,April,2021
0VWD4A45,Hoodie,7713108,Emma Patel,17,Other,Denmark,1,3778.28,-431.4,05-02-2018,In-Person,6.9,Tops,February,2018
QZLEXLJS,Floral Dress,2368062,Liam Taylor,31,Female,Sweden,2,2813.93,1776.41,17-09-2021,In-Person,2.9,Dresses,September,2021
07DSKLAT,Leggings,4642569,Lucas Brown,43,Female,Brazil,4,3721.08,-196.27,09-08-2023,In-Person,4.2,Bottoms,August,2023
